Id;PostId;UserId;BountyAmount;VoteTypeId;CreationDate
3918;1439;NULL;NULL;2;2008-08-04 00:00:00.000
3919;1476;NULL;NULL;2;2008-08-04 00:00:00.000
3921;68;NULL;NULL;3;2008-08-04 00:00:00.000
3924;1476;NULL;NULL;2;2008-08-04 00:00:00.000
3926;11;NULL;NULL;2;2008-08-04 00:00:00.000
3927;1385;NULL;NULL;3;2008-08-04 00:00:00.000
3930;1457;NULL;NULL;2;2008-08-04 00:00:00.000
3932;1459;NULL;NULL;2;2008-08-04 00:00:00.000
3933;1477;NULL;NULL;2;2008-08-04 00:00:00.000
3935;207;NULL;NULL;2;2008-08-04 00:00:00.000
3936;596;NULL;NULL;2;2008-08-04 00:00:00.000
3937;563;NULL;NULL;2;2008-08-04 00:00:00.000
3938;1276;NULL;NULL;2;2008-08-04 00:00:00.000
3939;1338;NULL;NULL;3;2008-08-04 00:00:00.000
3940;1484;NULL;NULL;2;2008-08-04 00:00:00.000
3941;309;NULL;NULL;2;2008-08-04 00:00:00.000
3944;346;NULL;NULL;2;2008-08-04 00:00:00.000
3945;1491;NULL;NULL;2;2008-08-04 00:00:00.000
3946;1215;NULL;NULL;2;2008-08-04 00:00:00.000
3947;1204;NULL;NULL;2;2008-08-04 00:00:00.000
3948;1393;NULL;NULL;1;2008-08-04 00:00:00.000
3949;842;NULL;NULL;2;2008-08-04 00:00:00.000
3950;558;NULL;NULL;2;2008-08-04 00:00:00.000
3951;1309;NULL;NULL;2;2008-08-04 00:00:00.000
3952;1304;NULL;NULL;2;2008-08-04 00:00:00.000
3953;853;NULL;NULL;2;2008-08-04 00:00:00.000
3954;846;NULL;NULL;2;2008-08-04 00:00:00.000
3955;62;NULL;NULL;2;2008-08-04 00:00:00.000
3956;1425;NULL;NULL;2;2008-08-04 00:00:00.000
3957;1326;NULL;NULL;2;2008-08-04 00:00:00.000
3958;287;NULL;NULL;2;2008-08-04 00:00:00.000
3959;286;NULL;NULL;2;2008-08-04 00:00:00.000
3960;1393;NULL;NULL;2;2008-08-04 00:00:00.000
3961;641;NULL;NULL;2;2008-08-04 00:00:00.000
3963;575;NULL;NULL;2;2008-08-04 00:00:00.000
3964;1385;NULL;NULL;3;2008-08-04 00:00:00.000
3966;1385;NULL;NULL;3;2008-08-04 00:00:00.000
3968;1486;NULL;NULL;2;2008-08-04 00:00:00.000
3972;908;NULL;NULL;2;2008-08-04 00:00:00.000
3973;1385;NULL;NULL;3;2008-08-04 00:00:00.000
3974;1490;NULL;NULL;2;2008-08-04 00:00:00.000
3975;423;NULL;NULL;2;2008-08-04 00:00:00.000
3976;1470;NULL;NULL;2;2008-08-04 00:00:00.000
3977;351;NULL;NULL;3;2008-08-04 00:00:00.000
3978;296;NULL;NULL;2;2008-08-04 00:00:00.000
3979;1484;NULL;NULL;2;2008-08-04 00:00:00.000
3982;1130;NULL;NULL;2;2008-08-04 00:00:00.000
3983;1479;NULL;NULL;3;2008-08-04 00:00:00.000
3985;1484;NULL;NULL;2;2008-08-04 00:00:00.000
3987;1484;NULL;NULL;2;2008-08-04 00:00:00.000
3988;1476;NULL;NULL;2;2008-08-04 00:00:00.000
3989;1510;NULL;NULL;2;2008-08-04 00:00:00.000
3990;1509;NULL;NULL;2;2008-08-04 00:00:00.000
3991;1506;NULL;NULL;2;2008-08-04 00:00:00.000
3992;1505;NULL;NULL;2;2008-08-04 00:00:00.000
3993;225;NULL;NULL;2;2008-08-04 00:00:00.000
3994;1506;NULL;NULL;2;2008-08-04 00:00:00.000
3995;5;NULL;NULL;2;2008-08-04 00:00:00.000
3997;1329;NULL;NULL;2;2008-08-04 00:00:00.000
3998;1499;NULL;NULL;3;2008-08-04 00:00:00.000
3999;1196;NULL;NULL;2;2008-08-04 00:00:00.000
4000;1498;NULL;NULL;3;2008-08-04 00:00:00.000
4002;1517;NULL;NULL;2;2008-08-04 00:00:00.000
4003;1517;NULL;NULL;1;2008-08-04 00:00:00.000
4004;1469;NULL;NULL;3;2008-08-04 00:00:00.000
4005;1385;NULL;NULL;3;2008-08-04 00:00:00.000
4007;1453;NULL;NULL;2;2008-08-04 00:00:00.000
4008;1317;NULL;NULL;2;2008-08-04 00:00:00.000
4010;1328;NULL;NULL;2;2008-08-04 00:00:00.000
4011;1299;NULL;NULL;3;2008-08-04 00:00:00.000
4012;1284;NULL;NULL;2;2008-08-04 00:00:00.000
4014;1372;NULL;NULL;2;2008-08-04 00:00:00.000
4015;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4016;1510;NULL;NULL;3;2008-08-04 00:00:00.000
4017;1499;NULL;NULL;3;2008-08-04 00:00:00.000
4018;1498;NULL;NULL;3;2008-08-04 00:00:00.000
4020;1533;NULL;NULL;2;2008-08-04 00:00:00.000
4021;1534;NULL;NULL;2;2008-08-04 00:00:00.000
4022;1038;NULL;NULL;2;2008-08-04 00:00:00.000
4024;1536;NULL;NULL;2;2008-08-04 00:00:00.000
4027;1530;NULL;NULL;2;2008-08-04 00:00:00.000
4028;1510;NULL;NULL;2;2008-08-04 00:00:00.000
4029;1036;NULL;NULL;1;2008-08-04 00:00:00.000
4030;1038;NULL;NULL;1;2008-08-04 00:00:00.000
4032;1469;NULL;NULL;2;2008-08-04 00:00:00.000
4033;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4034;1095;NULL;NULL;2;2008-08-04 00:00:00.000
4035;1090;NULL;NULL;2;2008-08-04 00:00:00.000
4036;1509;NULL;NULL;2;2008-08-04 00:00:00.000
4037;1507;NULL;NULL;2;2008-08-04 00:00:00.000
4040;1538;NULL;NULL;2;2008-08-04 00:00:00.000
4041;1381;NULL;NULL;2;2008-08-04 00:00:00.000
4042;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4046;1540;NULL;NULL;3;2008-08-04 00:00:00.000
4050;351;NULL;NULL;3;2008-08-04 00:00:00.000
4052;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4054;1500;NULL;NULL;2;2008-08-04 00:00:00.000
4055;1287;NULL;NULL;2;2008-08-04 00:00:00.000
4056;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4057;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4062;1540;NULL;NULL;3;2008-08-04 00:00:00.000
4064;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4065;1486;NULL;NULL;2;2008-08-04 00:00:00.000
4066;664;NULL;NULL;2;2008-08-04 00:00:00.000
4067;298;NULL;NULL;1;2008-08-04 00:00:00.000
4068;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4069;1525;NULL;NULL;3;2008-08-04 00:00:00.000
4070;1515;NULL;NULL;2;2008-08-04 00:00:00.000
4071;1508;NULL;NULL;2;2008-08-04 00:00:00.000
4072;1332;NULL;NULL;2;2008-08-04 00:00:00.000
4074;1404;NULL;NULL;2;2008-08-04 00:00:00.000
4075;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4076;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4077;1545;NULL;NULL;2;2008-08-04 00:00:00.000
4078;996;NULL;NULL;2;2008-08-04 00:00:00.000
4079;247;NULL;NULL;2;2008-08-04 00:00:00.000
4080;343;NULL;NULL;2;2008-08-04 00:00:00.000
4081;581;NULL;NULL;2;2008-08-04 00:00:00.000
4082;563;NULL;NULL;2;2008-08-04 00:00:00.000
4083;559;NULL;NULL;2;2008-08-04 00:00:00.000
4084;1544;NULL;NULL;1;2008-08-04 00:00:00.000
4086;1537;NULL;NULL;2;2008-08-04 00:00:00.000
4087;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4088;303;NULL;NULL;3;2008-08-04 00:00:00.000
4089;33;NULL;NULL;2;2008-08-04 00:00:00.000
4090;911;NULL;NULL;2;2008-08-04 00:00:00.000
4091;781;NULL;NULL;2;2008-08-04 00:00:00.000
4092;1473;NULL;NULL;2;2008-08-04 00:00:00.000
4093;1252;NULL;NULL;2;2008-08-04 00:00:00.000
4094;1243;NULL;NULL;2;2008-08-04 00:00:00.000
4095;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4096;1551;NULL;NULL;2;2008-08-04 00:00:00.000
4098;652;NULL;NULL;3;2008-08-04 00:00:00.000
4099;584;NULL;NULL;3;2008-08-04 00:00:00.000
4100;550;NULL;NULL;3;2008-08-04 00:00:00.000
4101;479;NULL;NULL;3;2008-08-04 00:00:00.000
4102;444;NULL;NULL;3;2008-08-04 00:00:00.000
4103;1205;NULL;NULL;3;2008-08-04 00:00:00.000
4105;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4109;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4110;437;NULL;NULL;2;2008-08-04 00:00:00.000
4111;1393;NULL;NULL;2;2008-08-04 00:00:00.000
4112;1398;NULL;NULL;2;2008-08-04 00:00:00.000
4113;1383;NULL;NULL;2;2008-08-04 00:00:00.000
4115;797;NULL;NULL;2;2008-08-04 00:00:00.000
4116;630;NULL;NULL;2;2008-08-04 00:00:00.000
4117;654;NULL;NULL;2;2008-08-04 00:00:00.000
4118;396;NULL;NULL;2;2008-08-04 00:00:00.000
4119;1074;NULL;NULL;2;2008-08-04 00:00:00.000
4121;650;NULL;NULL;2;2008-08-04 00:00:00.000
4122;1514;NULL;NULL;2;2008-08-04 00:00:00.000
4123;1503;NULL;NULL;2;2008-08-04 00:00:00.000
4124;1370;NULL;NULL;2;2008-08-04 00:00:00.000
4125;1434;NULL;NULL;2;2008-08-04 00:00:00.000
4126;1553;NULL;NULL;2;2008-08-04 00:00:00.000
4127;1540;NULL;NULL;1;2008-08-04 00:00:00.000
4128;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4131;1530;NULL;NULL;2;2008-08-04 00:00:00.000
4132;418;NULL;NULL;2;2008-08-04 00:00:00.000
4133;1556;NULL;NULL;2;2008-08-04 00:00:00.000
4134;1507;NULL;NULL;3;2008-08-04 00:00:00.000
4135;1539;NULL;NULL;2;2008-08-04 00:00:00.000
4136;1506;NULL;NULL;2;2008-08-04 00:00:00.000
4137;1096;NULL;NULL;2;2008-08-04 00:00:00.000
4138;1429;NULL;NULL;2;2008-08-04 00:00:00.000
4139;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4140;1537;NULL;NULL;3;2008-08-04 00:00:00.000
4141;847;NULL;NULL;3;2008-08-04 00:00:00.000
4142;549;NULL;NULL;3;2008-08-04 00:00:00.000
4143;1555;NULL;NULL;2;2008-08-04 00:00:00.000
4144;1468;NULL;NULL;2;2008-08-04 00:00:00.000
4145;1078;NULL;NULL;2;2008-08-04 00:00:00.000
4146;1084;NULL;NULL;2;2008-08-04 00:00:00.000
4147;1425;NULL;NULL;2;2008-08-04 00:00:00.000
4148;1551;NULL;NULL;2;2008-08-04 00:00:00.000
4152;309;NULL;NULL;2;2008-08-04 00:00:00.000
4153;1525;NULL;NULL;2;2008-08-04 00:00:00.000
4154;374;NULL;NULL;2;2008-08-04 00:00:00.000
4156;1540;NULL;NULL;2;2008-08-04 00:00:00.000
4157;1537;NULL;NULL;2;2008-08-04 00:00:00.000
4158;1510;NULL;NULL;2;2008-08-04 00:00:00.000
4159;629;NULL;NULL;2;2008-08-04 00:00:00.000
4161;305;NULL;NULL;2;2008-08-04 00:00:00.000
4162;517;NULL;NULL;2;2008-08-04 00:00:00.000
4163;1559;NULL;NULL;2;2008-08-04 00:00:00.000
4164;1117;NULL;NULL;2;2008-08-04 00:00:00.000
4165;1492;NULL;NULL;2;2008-08-04 00:00:00.000
4167;1391;NULL;NULL;2;2008-08-04 00:00:00.000
4168;1016;NULL;NULL;2;2008-08-04 00:00:00.000
4170;1398;NULL;NULL;2;2008-08-04 00:00:00.000
4171;1114;NULL;NULL;2;2008-08-04 00:00:00.000
4174;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4175;1496;NULL;NULL;2;2008-08-04 00:00:00.000
4176;1519;NULL;NULL;2;2008-08-04 00:00:00.000
4177;1564;NULL;NULL;2;2008-08-04 00:00:00.000
4178;568;NULL;NULL;2;2008-08-04 00:00:00.000
4179;1559;NULL;NULL;1;2008-08-04 00:00:00.000
4180;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4181;788;NULL;NULL;2;2008-08-04 00:00:00.000
4182;437;NULL;NULL;3;2008-08-04 00:00:00.000
4183;1526;NULL;NULL;2;2008-08-04 00:00:00.000
4184;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4185;112;NULL;NULL;2;2008-08-04 00:00:00.000
4186;583;NULL;NULL;2;2008-08-04 00:00:00.000
4187;104;NULL;NULL;2;2008-08-04 00:00:00.000
4188;1530;NULL;NULL;2;2008-08-04 00:00:00.000
4189;1564;NULL;NULL;2;2008-08-04 00:00:00.000
4190;1493;NULL;NULL;2;2008-08-04 00:00:00.000
4191;62;NULL;NULL;2;2008-08-04 00:00:00.000
4192;1097;NULL;NULL;2;2008-08-04 00:00:00.000
4193;580;NULL;NULL;2;2008-08-04 00:00:00.000
4194;1546;NULL;NULL;2;2008-08-04 00:00:00.000
4195;1530;NULL;NULL;2;2008-08-04 00:00:00.000
4196;488;NULL;NULL;2;2008-08-04 00:00:00.000
4198;1509;NULL;NULL;2;2008-08-04 00:00:00.000
4199;1505;NULL;NULL;2;2008-08-04 00:00:00.000
4200;915;NULL;NULL;2;2008-08-04 00:00:00.000
4201;1530;NULL;NULL;3;2008-08-04 00:00:00.000
4202;666;NULL;NULL;2;2008-08-04 00:00:00.000
4203;552;NULL;NULL;2;2008-08-04 00:00:00.000
4204;1561;NULL;NULL;2;2008-08-04 00:00:00.000
4208;664;NULL;NULL;2;2008-08-04 00:00:00.000
4209;1537;NULL;NULL;2;2008-08-04 00:00:00.000
4210;1540;NULL;NULL;2;2008-08-04 00:00:00.000
4211;1545;NULL;NULL;2;2008-08-04 00:00:00.000
4212;1124;NULL;NULL;2;2008-08-04 00:00:00.000
4213;1465;NULL;NULL;2;2008-08-04 00:00:00.000
4214;1467;NULL;NULL;2;2008-08-04 00:00:00.000
4215;1468;NULL;NULL;2;2008-08-04 00:00:00.000
4218;1568;NULL;NULL;2;2008-08-04 00:00:00.000
4219;1510;NULL;NULL;2;2008-08-04 00:00:00.000
4221;1570;NULL;NULL;2;2008-08-04 00:00:00.000
4222;1567;NULL;NULL;2;2008-08-04 00:00:00.000
4223;913;NULL;NULL;2;2008-08-04 00:00:00.000
4224;793;NULL;NULL;2;2008-08-04 00:00:00.000
4227;437;NULL;NULL;3;2008-08-04 00:00:00.000
4228;1473;NULL;NULL;2;2008-08-04 00:00:00.000
4229;1493;NULL;NULL;2;2008-08-04 00:00:00.000
4230;1026;NULL;NULL;2;2008-08-04 00:00:00.000
4231;1553;NULL;NULL;2;2008-08-04 00:00:00.000
4232;913;NULL;NULL;2;2008-08-04 00:00:00.000
4233;1233;NULL;NULL;2;2008-08-04 00:00:00.000
4234;1200;NULL;NULL;2;2008-08-04 00:00:00.000
4235;920;NULL;NULL;2;2008-08-04 00:00:00.000
4236;1217;NULL;NULL;2;2008-08-04 00:00:00.000
4237;765;NULL;NULL;2;2008-08-04 00:00:00.000
4238;911;NULL;NULL;2;2008-08-04 00:00:00.000
4239;899;NULL;NULL;2;2008-08-04 00:00:00.000
4240;802;NULL;NULL;2;2008-08-04 00:00:00.000
4241;687;NULL;NULL;2;2008-08-04 00:00:00.000
4244;788;NULL;NULL;2;2008-08-04 00:00:00.000
4248;491;NULL;NULL;2;2008-08-04 00:00:00.000
4249;1583;NULL;NULL;2;2008-08-04 00:00:00.000
4250;871;NULL;NULL;2;2008-08-04 00:00:00.000
4251;104;NULL;NULL;2;2008-08-04 00:00:00.000
4252;834;NULL;NULL;3;2008-08-04 00:00:00.000
4253;1555;NULL;NULL;2;2008-08-04 00:00:00.000
4254;1570;NULL;NULL;2;2008-08-04 00:00:00.000
4255;581;NULL;NULL;2;2008-08-04 00:00:00.000
4256;1576;NULL;NULL;2;2008-08-04 00:00:00.000
4257;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4258;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4259;1545;NULL;NULL;2;2008-08-04 00:00:00.000
4261;1540;NULL;NULL;2;2008-08-04 00:00:00.000
4262;566;NULL;NULL;2;2008-08-04 00:00:00.000
4263;608;NULL;NULL;2;2008-08-04 00:00:00.000
4264;754;NULL;NULL;3;2008-08-04 00:00:00.000
4265;1573;NULL;NULL;2;2008-08-04 00:00:00.000
4266;1598;NULL;NULL;2;2008-08-04 00:00:00.000
4267;62;NULL;NULL;2;2008-08-04 00:00:00.000
4268;689;NULL;NULL;2;2008-08-04 00:00:00.000
4269;104;NULL;NULL;3;2008-08-04 00:00:00.000
4270;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4271;1544;NULL;NULL;2;2008-08-04 00:00:00.000
4272;1476;NULL;NULL;2;2008-08-04 00:00:00.000
4273;888;NULL;NULL;2;2008-08-04 00:00:00.000
4274;1125;NULL;NULL;2;2008-08-04 00:00:00.000
4275;1598;NULL;NULL;2;2008-08-04 00:00:00.000
4276;1599;NULL;NULL;2;2008-08-04 00:00:00.000
4277;23;NULL;NULL;2;2008-08-04 00:00:00.000
4278;328;NULL;NULL;2;2008-08-04 00:00:00.000
4279;1601;NULL;NULL;2;2008-08-04 00:00:00.000
4284;1607;NULL;NULL;2;2008-08-04 00:00:00.000
4285;1481;NULL;NULL;2;2008-08-04 00:00:00.000
4287;1577;NULL;NULL;2;2008-08-04 00:00:00.000
4288;437;NULL;NULL;2;2008-08-04 00:00:00.000
4289;634;NULL;NULL;2;2008-08-04 00:00:00.000
4290;209;NULL;NULL;2;2008-08-04 00:00:00.000
4291;1588;NULL;NULL;2;2008-08-04 00:00:00.000
4292;1608;NULL;NULL;2;2008-08-04 00:00:00.000
4294;1392;NULL;NULL;2;2008-08-04 00:00:00.000
4295;1480;NULL;NULL;3;2008-08-04 00:00:00.000
4299;1425;NULL;NULL;2;2008-08-04 00:00:00.000
4300;1577;NULL;NULL;2;2008-08-04 00:00:00.000
4301;1599;NULL;NULL;2;2008-08-04 00:00:00.000
4302;1609;NULL;NULL;2;2008-08-04 00:00:00.000
4304;1428;NULL;NULL;2;2008-08-04 00:00:00.000
4305;722;NULL;NULL;2;2008-08-04 00:00:00.000
4307;1617;NULL;NULL;2;2008-08-04 00:00:00.000
4308;1607;NULL;NULL;2;2008-08-04 00:00:00.000
4309;1209;NULL;NULL;2;2008-08-04 00:00:00.000
4310;1616;NULL;NULL;2;2008-08-04 00:00:00.000
4311;1282;NULL;NULL;2;2008-08-04 00:00:00.000
4312;981;NULL;NULL;2;2008-08-04 00:00:00.000
4313;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4315;1564;NULL;NULL;3;2008-08-04 00:00:00.000
4316;1430;NULL;NULL;2;2008-08-04 00:00:00.000
4317;1220;NULL;NULL;2;2008-08-04 00:00:00.000
4318;46;NULL;NULL;3;2008-08-04 00:00:00.000
4319;21;NULL;NULL;3;2008-08-04 00:00:00.000
4320;1623;NULL;NULL;2;2008-08-04 00:00:00.000
4321;1628;NULL;NULL;2;2008-08-04 00:00:00.000
4323;1578;NULL;NULL;2;2008-08-04 00:00:00.000
4326;1481;NULL;NULL;2;2008-08-04 00:00:00.000
4327;708;NULL;NULL;2;2008-08-04 00:00:00.000
4328;1632;NULL;NULL;2;2008-08-04 00:00:00.000
4329;1632;NULL;NULL;2;2008-08-04 00:00:00.000
4330;1633;NULL;NULL;3;2008-08-04 00:00:00.000
4331;1560;NULL;NULL;2;2008-08-04 00:00:00.000
4333;1635;NULL;NULL;3;2008-08-04 00:00:00.000
4337;1631;NULL;NULL;2;2008-08-04 00:00:00.000
4338;1637;NULL;NULL;2;2008-08-04 00:00:00.000
4339;1632;NULL;NULL;2;2008-08-04 00:00:00.000
4340;1637;NULL;NULL;2;2008-08-04 00:00:00.000
4343;1632;NULL;NULL;3;2008-08-04 00:00:00.000
4345;1638;NULL;NULL;2;2008-08-04 00:00:00.000
4348;1631;NULL;NULL;2;2008-08-04 00:00:00.000
4349;1403;NULL;NULL;3;2008-08-04 00:00:00.000
4350;412;NULL;NULL;2;2008-08-04 00:00:00.000
4351;155;NULL;NULL;2;2008-08-04 00:00:00.000
4352;118;NULL;NULL;2;2008-08-04 00:00:00.000
4353;1637;NULL;NULL;2;2008-08-04 00:00:00.000
4354;116;NULL;NULL;2;2008-08-04 00:00:00.000
4355;115;NULL;NULL;2;2008-08-04 00:00:00.000
4356;114;NULL;NULL;2;2008-08-04 00:00:00.000
4357;113;NULL;NULL;2;2008-08-04 00:00:00.000
4358;1637;NULL;NULL;2;2008-08-04 00:00:00.000
4359;111;NULL;NULL;2;2008-08-04 00:00:00.000
4360;1632;NULL;NULL;1;2008-08-04 00:00:00.000
4361;1638;NULL;NULL;3;2008-08-04 00:00:00.000
4362;108;NULL;NULL;2;2008-08-04 00:00:00.000
4363;1635;NULL;NULL;2;2008-08-04 00:00:00.000
4364;13;NULL;NULL;2;2008-08-04 00:00:00.000
4365;1033;NULL;NULL;2;2008-08-04 00:00:00.000
4366;1034;NULL;NULL;2;2008-08-04 00:00:00.000
4367;1056;NULL;NULL;2;2008-08-04 00:00:00.000
4368;1257;NULL;NULL;2;2008-08-04 00:00:00.000
4369;1635;NULL;NULL;3;2008-08-04 00:00:00.000
4370;1638;NULL;NULL;2;2008-08-04 00:00:00.000
4371;1631;NULL;NULL;2;2008-08-04 00:00:00.000
4372;1641;NULL;NULL;3;2008-08-04 00:00:00.000
4373;1638;NULL;NULL;3;2008-08-04 00:00:00.000
4385;630;NULL;NULL;2;2008-08-04 00:00:00.000
4388;1500;NULL;NULL;2;2008-08-04 00:00:00.000
4389;1644;NULL;NULL;3;2008-08-04 00:00:00.000
4393;1641;NULL;NULL;2;2008-08-04 00:00:00.000
4395;1610;NULL;NULL;2;2008-08-04 00:00:00.000
4396;1621;NULL;NULL;2;2008-08-04 00:00:00.000
4398;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4399;1632;NULL;NULL;2;2008-08-04 00:00:00.000
4400;1244;NULL;NULL;2;2008-08-04 00:00:00.000
4401;1636;NULL;NULL;2;2008-08-04 00:00:00.000
4402;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4405;1625;NULL;NULL;2;2008-08-04 00:00:00.000
4406;1619;NULL;NULL;2;2008-08-04 00:00:00.000
4407;1644;NULL;NULL;3;2008-08-04 00:00:00.000
4408;802;NULL;NULL;3;2008-08-04 00:00:00.000
4409;1308;NULL;NULL;2;2008-08-04 00:00:00.000
4410;173;NULL;NULL;2;2008-08-04 00:00:00.000
4411;1638;NULL;NULL;3;2008-08-04 00:00:00.000
4412;1632;NULL;NULL;3;2008-08-04 00:00:00.000
4413;1619;NULL;NULL;2;2008-08-04 00:00:00.000
4414;1633;NULL;NULL;3;2008-08-04 00:00:00.000
4415;1635;NULL;NULL;3;2008-08-04 00:00:00.000
4416;1641;NULL;NULL;3;2008-08-04 00:00:00.000
4417;1642;NULL;NULL;2;2008-08-04 00:00:00.000
4431;1648;NULL;NULL;2;2008-08-04 00:00:00.000
4447;1633;NULL;NULL;2;2008-08-04 00:00:00.000
4453;1648;NULL;NULL;3;2008-08-04 00:00:00.000
4456;1632;NULL;NULL;3;2008-08-04 00:00:00.000
4457;1638;NULL;NULL;3;2008-08-04 00:00:00.000
4458;1641;NULL;NULL;3;2008-08-04 00:00:00.000
4459;1635;NULL;NULL;3;2008-08-04 00:00:00.000
4460;1621;NULL;NULL;2;2008-08-04 00:00:00.000
4461;1542;NULL;NULL;2;2008-08-04 00:00:00.000
4462;1404;NULL;NULL;2;2008-08-04 00:00:00.000
4463;1383;NULL;NULL;2;2008-08-04 00:00:00.000
4464;1393;NULL;NULL;2;2008-08-04 00:00:00.000
4465;1613;NULL;NULL;2;2008-08-04 00:00:00.000
4466;104;NULL;NULL;2;2008-08-04 00:00:00.000
4468;1654;NULL;NULL;2;2008-08-04 00:00:00.000
4469;1295;NULL;NULL;2;2008-08-04 00:00:00.000
4470;1223;NULL;NULL;3;2008-08-04 00:00:00.000
4471;1482;NULL;NULL;3;2008-08-04 00:00:00.000
4472;1222;NULL;NULL;2;2008-08-04 00:00:00.000
4473;652;NULL;NULL;2;2008-08-04 00:00:00.000
4474;584;NULL;NULL;2;2008-08-04 00:00:00.000
4475;577;NULL;NULL;2;2008-08-04 00:00:00.000
4476;550;NULL;NULL;2;2008-08-04 00:00:00.000
4477;481;NULL;NULL;2;2008-08-04 00:00:00.000
4480;456;NULL;NULL;2;2008-08-04 00:00:00.000
4482;447;NULL;NULL;2;2008-08-04 00:00:00.000
4483;444;NULL;NULL;2;2008-08-04 00:00:00.000
4484;1560;NULL;NULL;2;2008-08-04 00:00:00.000
4485;708;NULL;NULL;2;2008-08-04 00:00:00.000
4486;579;NULL;NULL;2;2008-08-04 00:00:00.000
4487;452;NULL;NULL;2;2008-08-04 00:00:00.000
4488;1493;NULL;NULL;2;2008-08-04 00:00:00.000
4489;1387;NULL;NULL;2;2008-08-04 00:00:00.000
4490;1481;NULL;NULL;2;2008-08-04 00:00:00.000
4491;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4492;1473;NULL;NULL;2;2008-08-04 00:00:00.000
4493;767;NULL;NULL;2;2008-08-04 00:00:00.000
4494;856;NULL;NULL;2;2008-08-04 00:00:00.000
4495;453;NULL;NULL;2;2008-08-04 00:00:00.000
4499;1640;NULL;NULL;2;2008-08-04 00:00:00.000
4500;1450;NULL;NULL;3;2008-08-04 00:00:00.000
4501;1352;NULL;NULL;2;2008-08-04 00:00:00.000
4502;1358;NULL;NULL;2;2008-08-04 00:00:00.000
4503;1642;NULL;NULL;2;2008-08-04 00:00:00.000
4504;1658;NULL;NULL;2;2008-08-04 00:00:00.000
4505;1612;NULL;NULL;2;2008-08-04 00:00:00.000
4506;1633;NULL;NULL;2;2008-08-04 00:00:00.000
4507;1635;NULL;NULL;3;2008-08-04 00:00:00.000
4508;177;NULL;NULL;2;2008-08-04 00:00:00.000
4509;1626;NULL;NULL;2;2008-08-04 00:00:00.000
4510;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4513;1596;NULL;NULL;2;2008-08-04 00:00:00.000
4514;1586;NULL;NULL;2;2008-08-04 00:00:00.000
4515;1577;NULL;NULL;2;2008-08-04 00:00:00.000
4516;1576;NULL;NULL;2;2008-08-04 00:00:00.000
4517;1649;NULL;NULL;2;2008-08-04 00:00:00.000
4518;1660;NULL;NULL;2;2008-08-04 00:00:00.000
4519;1661;NULL;NULL;2;2008-08-04 00:00:00.000
4520;1647;NULL;NULL;2;2008-08-04 00:00:00.000
4521;1101;NULL;NULL;2;2008-08-04 00:00:00.000
4522;1573;NULL;NULL;2;2008-08-04 00:00:00.000
4524;1570;NULL;NULL;2;2008-08-04 00:00:00.000
4525;725;NULL;NULL;2;2008-08-04 00:00:00.000
4526;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4527;1660;NULL;NULL;2;2008-08-04 00:00:00.000
4529;1644;NULL;NULL;2;2008-08-04 00:00:00.000
4530;1623;NULL;NULL;2;2008-08-04 00:00:00.000
4532;1669;NULL;NULL;2;2008-08-04 00:00:00.000
4533;1668;NULL;NULL;3;2008-08-04 00:00:00.000
4534;1668;NULL;NULL;3;2008-08-04 00:00:00.000
4535;1667;NULL;NULL;2;2008-08-04 00:00:00.000
4537;1667;NULL;NULL;1;2008-08-04 00:00:00.000
4538;1300;NULL;NULL;2;2008-08-04 00:00:00.000
4539;1669;NULL;NULL;2;2008-08-04 00:00:00.000
4541;1672;NULL;NULL;2;2008-08-04 00:00:00.000
4542;1674;NULL;NULL;2;2008-08-04 00:00:00.000
4547;1668;NULL;NULL;3;2008-08-04 00:00:00.000
4548;1644;NULL;NULL;2;2008-08-04 00:00:00.000
